id_beneficiaire,nom,sexe,age,region,province,statut,taille_menage,type_aide,montant_fcfa,nb_distributions,score_vulnerabilite,mois
1182,Drissa Coulibaly,Masculin,65.0,Nord,Zondoma,Communauté hôte,5,Abri d'urgence,100097.0,1,62,12
2085,Haoua Zongo,Féminin,74.0,Centre,Oubritenga,Déplacé interne,2,Aide alimentaire,46887.0,2,70,3
593,Salif Tapsoba,Masculin,54.0,Nord,Zondoma,Retourné,6,Soutien médical,36588.0,7,68,3
1304,Rokia Coulibaly,Féminin,49.0,Centre,Ganzourgou,Réfugié,4,Aide alimentaire,47168.0,7,74,6
1388,Moussa Nana,Masculin,45.0,Est,Tapoa,Réfugié,5,Soutien médical,32481.0,4,79,11
2480,Aissata Zongo,Féminin,32.0,Sahel,Séno,Réfugié,5,Soutien médical,42991.0,5,85,2
2493,Haoua Diallo,Féminin,24.0,Centre,Oubritenga,Retourné,1,Aide alimentaire,54066.0,3,53,3
1663,Fatima Sanon,Féminin,18.0,Boucle du Mouhoun,,Communauté hôte,8,Aide alimentaire,34943.0,5,64,7
940,Haoua Sawadogo,Féminin,23.0,Est,Tapoa,Réfugié,5,Kit de survie,81041.0,3,99,3
2646,Drissa Kone,Masculin,38.0,Centre,Oubritenga,Déplacé interne,7,Abri d'urgence,133069.0,7,78,3
1250,Fatima Ouedraogo,Féminin,64.0,Centre,Ganzourgou,Déplacé interne,4,Kit de survie,77190.0,7,80,6
905,Hamidou Toe,Masculin,35.0,Boucle du Mouhoun,Banwa,Déplacé interne,10,Kit de survie,85028.0,1,75,6
1280,Fatoumata Sanon,Féminin,44.0,Centre,Oubritenga,Déplacé interne,6,Soutien médical,39673.0,1,79,7
2276,Binta Sanon,Féminin,65.0,Sahel,Séno,Réfugié,4,Aide alimentaire,34890.0,3,100,10
2728,Adama Nana,Masculin,50.0,Centre,Ganzourgou,Déplacé interne,9,Aide alimentaire,54246.0,1,69,11
2000,Oumarou Kabore,Masculin,48.0,Est,Tapoa,Réfugié,11,Aide alimentaire,53091.0,3,84,5
2261,Kadiatou Kabore,Féminin,34.0,Boucle du Mouhoun,Banwa,Déplacé interne,4,Aide alimentaire,37721.0,2,68,2
1979,Assita Sawadogo,Féminin,45.0,Centre,Ganzourgou,Déplacé interne,5,Aide alimentaire,49550.0,7,74,2
1143,Fatima Bambara,Féminin,40.0,Centre,Ganzourgou,Réfugié,4,Abri d'urgence,116105.0,7,66,6
2255,Fatoumata Zongo,Féminin,33.0,Sahel,Soum,Déplacé interne,2,Aide alimentaire,47853.0,2,67,6
707,Rasmane Tapsoba,Masculin,61.0,Boucle du Mouhoun,Nayala,Déplacé interne,1,Aide alimentaire,56285.0,2,65,12
2504,Fatoumata Kone,Féminin,36.0,Nord,Zondoma,Réfugié,5,Soutien médical,27169.0,2,67,11
1023,Aissata Tapsoba,Féminin,32.0,Nord,Zondoma,Déplacé interne,6,Kit de survie,80027.0,5,74,9
746,Salamata Kone,Féminin,27.0,Centre,Oubritenga,Déplacé interne,8,Kit de survie,69605.0,4,74,11
1547,Fatoumata Bambara,Féminin,18.0,Nord,Yatenga,Communauté hôte,1,Aide alimentaire,42048.0,3,33,5
2231,Fatima Toe,Féminin,70.0,Sahel,Séno,Retourné,10,Soutien médical,35807.0,5,97,12
1845,Maimouna Sanon,Féminin,67.0,Est,Tapoa,Communauté hôte,1,Kit de survie,84808.0,6,63,3
514,Fatima Kabore,Féminin,37.0,Centre,Oubritenga,Déplacé interne,11,Soutien médical,35301.0,7,77,6
82,Aissata Kone,Féminin,37.0,Nord,Loroum,Communauté hôte,6,Aide alimentaire,49278.0,4,54,5
2522,Moussa Bambara,Masculin,61.0,Sahel,Soum,Communauté hôte,10,Abri d'urgence,130614.0,2,85,10
1309,Ibrahim Diallo,Masculin,56.0,Nord,Zondoma,Réfugié,3,Soutien médical,12823.0,2,68,9
2366,Boureima Nana,Masculin,24.0,Boucle du Mouhoun,Banwa,Déplacé interne,6,Kit de survie,89918.0,5,89,11
915,Fatoumata Nana,Féminin,27.0,Boucle du Mouhoun,Banwa,Déplacé interne,5,Abri d'urgence,133352.0,7,63,8
1405,Binta Sanon,Féminin,67.0,Centre,Kadiogo,Déplacé interne,1,Aide alimentaire,40608.0,3,65,4
1648,Maimouna Nana,Féminin,46.0,Nord,Zondoma,Communauté hôte,8,Soutien médical,27549.0,6,45,12
2619,Assita Sanon,Féminin,66.0,Sahel,Soum,Communauté hôte,3,Aide alimentaire,43589.0,5,79,12
1109,Binta Ouedraogo,Féminin,53.0,Est,Gourma,Déplacé interne,11,Soutien médical,30638.0,3,82,10
151,Aminata Kabore,Féminin,26.0,Nord,Loroum,Réfugié,3,Aide alimentaire,51817.0,4,58,8
775,Rokia Dabre,Féminin,25.0,Nord,Zondoma,Communauté hôte,6,Aide alimentaire,38304.0,4,65,8
330,Adama Coulibaly,Masculin,39.0,Nord,Loroum,Communauté hôte,10,Aide alimentaire,59881.0,5,57,8
7,Salif Toe,Masculin,68.0,Nord,Loroum,Communauté hôte,3,Soutien médical,29555.0,4,59,2
944,Maimouna Nana,Féminin,18.0,Centre,Kadiogo,Déplacé interne,11,Aide alimentaire,43349.0,3,80,8
823,Adama Sawadogo,Masculin,53.0,Centre,Ganzourgou,Retourné,2,Soutien médical,25755.0,2,39,12
735,Yacouba Coulibaly,Masculin,72.0,Centre,Ganzourgou,Réfugié,8,Soutien médical,32581.0,1,100,2
910,Ibrahim Sanon,Masculin,39.0,Boucle du Mouhoun,Nayala,Communauté hôte,3,Kit de survie,95032.0,6,31,5
469,Mamadou Tapsoba,Masculin,58.0,Est,Gnagna,Communauté hôte,8,Abri d'urgence,141983.0,7,63,9
182,Hamidou Coulibaly,Masculin,25.0,Centre,Ganzourgou,Retourné,3,Kit de survie,65151.0,5,57,4
165,Boureima Ouedraogo,Masculin,47.0,Nord,Yatenga,Retourné,10,Kit de survie,72933.0,5,59,6
2090,Ibrahim Traore,Masculin,31.0,Est,Gourma,Déplacé interne,11,Abri d'urgence,126306.0,1,76,3
452,Haoua Sawadogo,Féminin,69.0,Centre,Oubritenga,Déplacé interne,3,Kit de survie,69652.0,2,73,9
491,Salif Dabre,Masculin,47.0,Centre,Oubritenga,Communauté hôte,3,Kit de survie,87362.0,3,31,12
364,Assita Kabore,Féminin,18.0,Sahel,Séno,Déplacé interne,3,Soutien médical,25163.0,4,78,7
1144,Rokia Diallo,Féminin,23.0,Sahel,Oudalan,Retourné,1,Kit de survie,70150.0,6,68,6
1312,Salamata Ilboudo,Féminin,20.0,Sahel,Oudalan,Communauté hôte,10,Aide alimentaire,46072.0,2,81,7
1670,Zeinabou Sawadogo,Féminin,54.0,Nord,Yatenga,Communauté hôte,3,Kit de survie,75174.0,7,36,7
1112,Seydou Tapsoba,Masculin,29.0,Sahel,Soum,Déplacé interne,7,Aide alimentaire,34096.0,6,90,3
2708,Boureima Traore,Masculin,31.0,Sahel,Séno,Déplacé interne,9,Abri d'urgence,110513.0,1,88,3
1442,Issouf Traore,Masculin,45.0,Sahel,Soum,Réfugié,1,Kit de survie,60052.0,3,63,9
1703,Issouf Kone,Masculin,31.0,Sahel,Oudalan,Déplacé interne,10,Kit de survie,91711.0,1,91,7
2561,Haoua Tapsoba,Féminin,48.0,Est,Gourma,Déplacé interne,5,Aide alimentaire,40132.0,1,74,7
1628,Zeinabou Bambara,Féminin,18.0,Centre,Ganzourgou,Retourné,1,Aide alimentaire,44515.0,2,44,4
1633,Aminata Toe,Féminin,24.0,Sahel,Oudalan,Déplacé interne,9,Soutien médical,25634.0,6,92,8
1075,Assita Kabore,Féminin,72.0,Centre,Kadiogo,Déplacé interne,10,Soutien médical,21672.0,7,93,6
1912,Aissata Ouedraogo,Féminin,36.0,Sahel,Séno,Communauté hôte,3,Aide alimentaire,25499.0,6,56,8
2624,Zeinabou Nana,Féminin,42.0,Sahel,Soum,Communauté hôte,2,Aide alimentaire,27191.0,6,40,7
2219,Salamata Diallo,Féminin,32.0,Est,Gourma,Déplacé interne,7,Aide alimentaire,46186.0,4,84,6
2187,Assita Coulibaly,Féminin,18.0,Est,Gnagna,Retourné,5,Aide alimentaire,44176.0,1,79,10
2178,Binta Diallo,Féminin,69.0,Centre,Ganzourgou,Réfugié,3,Aide alimentaire,50968.0,4,75,2
328,Clarisse Bambara,Féminin,56.0,Centre,Oubritenga,Déplacé interne,1,Soutien médical,29948.0,3,51,6
443,Yacouba Traore,Masculin,56.0,Sahel,Séno,Communauté hôte,5,Aide alimentaire,45666.0,4,67,12
2592,Mariam Sanon,Féminin,21.0,Est,Gourma,Déplacé interne,1,Kit de survie,87017.0,7,60,1
1787,Rokia Tapsoba,Féminin,71.0,Sahel,Séno,Déplacé interne,11,Soutien médical,38309.0,1,100,1
833,Ibrahim Ouedraogo,Masculin,49.0,Sahel,Oudalan,Réfugié,3,Aide alimentaire,46417.0,7,72,1
2248,Zeinabou Kone,Féminin,60.0,Sahel,Séno,Déplacé interne,8,Kit de survie,71816.0,4,100,11
2615,Salif Kabore,Masculin,41.0,Centre,Ganzourgou,Retourné,4,Kit de survie,83643.0,6,46,4
1415,Fatima Sawadogo,Féminin,70.0,Est,Tapoa,Réfugié,4,Soutien médical,21111.0,5,92,11
1202,Seydou Traore,Masculin,72.0,Nord,Zondoma,Déplacé interne,6,Aide alimentaire,36616.0,2,88,1
1500,Assita Diallo,Féminin,29.0,Est,Gnagna,Déplacé interne,7,Soutien médical,33156.0,5,89,4
1701,Fatima Toe,Féminin,37.0,Est,Gnagna,Communauté hôte,3,Aide alimentaire,33821.0,4,53,5
87,Salamata Ouedraogo,Féminin,40.0,Sahel,Oudalan,Déplacé interne,8,Kit de survie,112905.0,7,90,11
1404,Maimouna Nana,Féminin,35.0,Boucle du Mouhoun,Banwa,Déplacé interne,9,Kit de survie,58500.0,6,68,6
2774,Abdoul Dabre,Masculin,72.0,Est,Tapoa,Communauté hôte,4,Abri d'urgence,128408.0,7,78,7
1482,Abdoul Toe,Masculin,52.0,Est,Tapoa,Réfugié,5,Soutien médical,27192.0,2,84,10
778,Kadiatou Kabore,Féminin,46.0,Sahel,Soum,Réfugié,5,Kit de survie,54549.0,1,86,1
2601,Aminata Sanon,Féminin,29.0,Centre,Kadiogo,Réfugié,3,Kit de survie,117330.0,7,66,9
1667,Mamadou Coulibaly,Masculin,65.0,Centre,Oubritenga,Déplacé interne,6,Aide alimentaire,52954.0,3,92,12
55,Zeinabou Tapsoba,Féminin,70.0,Centre,Ganzourgou,Réfugié,8,Aide alimentaire,41930.0,4,90,7
2758,Salamata Sanon,Féminin,53.0,Est,Gourma,Communauté hôte,11,Abri d'urgence,163648.0,3,61,6
1288,Salif Sanon,Masculin,20.0,Est,Gnagna,Déplacé interne,9,Kit de survie,84839.0,1,97,9
1668,Maimouna Coulibaly,Féminin,37.0,Centre,Kadiogo,Retourné,3,Aide alimentaire,45292.0,4,44,4
2452,Safi Ouedraogo,Féminin,61.0,Boucle du Mouhoun,Nayala,Retourné,9,Aide alimentaire,39171.0,5,87,6
2685,Issouf Coulibaly,Masculin,64.0,Est,Gnagna,Communauté hôte,10,Aide alimentaire,34736.0,5,85,2
1702,Ibrahim Nana,Masculin,45.0,Sahel,Séno,Déplacé interne,7,Aide alimentaire,37159.0,3,90,9
1246,Rokia Tapsoba,Féminin,28.0,Sahel,Soum,Déplacé interne,8,Aide alimentaire,50365.0,2,82,8
114,Binta Traore,Féminin,48.0,Boucle du Mouhoun,Banwa,Communauté hôte,5,Abri d'urgence,121081.0,7,54,8
2664,Zeinabou Toe,Féminin,57.0,Sahel,Oudalan,Déplacé interne,8,Abri d'urgence,110919.0,1,86,12
988,Drissa Sawadogo,Masculin,50.0,Sahel,Soum,Réfugié,11,Aide alimentaire,63234.0,6,92,9
502,Fatima Ilboudo,Féminin,48.0,Boucle du Mouhoun,Banwa,Retourné,2,Abri d'urgence,151392.0,7,40,2
2036,Mamadou Tapsoba,Masculin,41.0,Centre,Ganzourgou,Communauté hôte,7,Aide alimentaire,40410.0,1,48,10
1010,Fatoumata Kone,Féminin,55.0,Centre,Oubritenga,Réfugié,7,Aide alimentaire,60514.0,3,73,5
1199,Binta Bambara,Féminin,32.0,Sahel,Oudalan,Déplacé interne,3,Abri d'urgence,111297.0,4,66,1
1395,Boureima Zongo,Masculin,63.0,Est,Tapoa,Déplacé interne,10,Kit de survie,63416.0,3,100,11
590,Souleymane Nana,Masculin,38.0,Est,Gnagna,Réfugié,8,Soutien médical,20306.0,4,85,10
769,Souleymane Kone,Masculin,52.0,Nord,Zondoma,Réfugié,8,Kit de survie,72432.0,7,81,11
18,Zeinabou Coulibaly,Féminin,72.0,Centre,Ganzourgou,Réfugié,10,Aide alimentaire,42798.0,3,97,2
1043,Boureima Bambara,Masculin,53.0,Sahel,Séno,Réfugié,10,Soutien médical,18094.0,4,86,10
1448,Rokia Sanon,Féminin,48.0,Centre,Oubritenga,Retourné,7,Kit de survie,77335.0,7,56,1
2334,Aissata Tapsoba,Féminin,23.0,Centre,Ganzourgou,Déplacé interne,1,Soutien médical,29082.0,4,63,5
286,Hamidou Bambara,Masculin,63.0,Est,Tapoa,Déplacé interne,10,Aide alimentaire,28399.0,5,97,7
2501,Safi Ouedraogo,Féminin,61.0,Nord,Loroum,Déplacé interne,6,Kit de survie,89566.0,6,95,6
429,Moussa Bambara,Masculin,,Centre,Ganzourgou,Réfugié,10,Aide alimentaire,30830.0,7,71,9
1329,Aissata Ouedraogo,Féminin,30.0,Sahel,Oudalan,Communauté hôte,3,Kit de survie,88689.0,1,55,7
2411,Salamata Kabore,Féminin,49.0,Boucle du Mouhoun,Nayala,Retourné,10,Aide alimentaire,40086.0,6,65,10
670,Mamadou Toe,Masculin,22.0,Centre,Oubritenga,Retourné,11,Abri d'urgence,131399.0,6,67,5
32,Hamidou Coulibaly,Masculin,22.0,Est,Gourma,Communauté hôte,5,Aide alimentaire,20175.0,5,66,9
1342,Rasmane Bambara,Masculin,70.0,Centre,Kadiogo,Déplacé interne,11,Aide alimentaire,58534.0,5,89,9
723,Boureima Diallo,Masculin,69.0,Sahel,Soum,Déplacé interne,5,Aide alimentaire,35526.0,5,99,9
952,Maimouna Bambara,Féminin,30.0,Boucle du Mouhoun,Nayala,Communauté hôte,10,Kit de survie,79949.0,7,56,2
2169,Safi Coulibaly,Féminin,46.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,7,Abri d'urgence,115442.0,4,69,11
215,Fatima Tapsoba,Féminin,150.0,Est,Gourma,Réfugié,3,Kit de survie,97237.0,7,98,7
990,Mariam Ilboudo,Féminin,57.0,Boucle du Mouhoun,Nayala,Réfugié,1,Aide alimentaire,68407.0,7,47,11
1165,Issouf Sawadogo,Masculin,60.0,Centre,Kadiogo,Retourné,7,Kit de survie,74667.0,1,89,1
327,Fatima Tapsoba,Féminin,30.0,Est,Gourma,Retourné,3,Aide alimentaire,64047.0,6,52,1
561,Zeinabou Kabore,Féminin,72.0,Nord,Loroum,Déplacé interne,3,Aide alimentaire,38286.0,6,79,12
1384,Issouf Ouedraogo,Masculin,150.0,Sahel,Oudalan,Déplacé interne,3,Aide alimentaire,40347.0,2,88,5
1725,Clarisse Sawadogo,Féminin,65.0,Nord,Loroum,Réfugié,4,Soutien médical,22912.0,4,92,6
1087,Safi Bambara,Féminin,67.0,Boucle du Mouhoun,Nayala,Communauté hôte,3,Aide alimentaire,46287.0,6,63,12
2532,Zeinabou Tapsoba,Féminin,42.0,Sahel,Oudalan,Communauté hôte,2,Aide alimentaire,53467.0,2,42,4
342,Issouf Zongo,Masculin,59.0,Boucle du Mouhoun,Mouhoun,Retourné,3,Aide alimentaire,47000.0,6,43,6
1654,Mamadou Bambara,Masculin,46.0,Nord,Yatenga,Retourné,7,Soutien médical,23178.0,2,59,3
148,Binta Ouedraogo,Féminin,61.0,Sahel,,Réfugié,2,Aide alimentaire,44890.0,3,90,3
2214,Assita Kabore,Féminin,18.0,Est,Tapoa,Déplacé interne,10,Abri d'urgence,94064.0,5,97,1
2285,Oumarou Ouedraogo,Masculin,37.0,Centre,Kadiogo,Retourné,2,Kit de survie,67808.0,7,36,6
1108,Aminata Diallo,Féminin,73.0,Sahel,Oudalan,Déplacé interne,3,Aide alimentaire,50497.0,6,93,11
849,Assita Kabore,Féminin,49.0,Est,Tapoa,Retourné,10,Aide alimentaire,35618.0,5,76,7
967,Safi Ouedraogo,Féminin,56.0,Est,Gourma,Communauté hôte,1,Aide alimentaire,50363.0,1,30,12
1073,Yacouba Toe,Masculin,41.0,Centre,Ganzourgou,Déplacé interne,4,Aide alimentaire,65360.0,7,56,6
2335,Mamadou Nana,Masculin,40.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,7,Soutien médical,17978.0,3,67,5
156,Boureima Sanon,Masculin,54.0,Est,Tapoa,Déplacé interne,9,Soutien médical,32350.0,2,89,1
666,Rasmane Zongo,Masculin,24.0,Est,Tapoa,Déplacé interne,8,Aide alimentaire,39637.0,2,89,9
662,Maimouna Sawadogo,Féminin,67.0,Centre,Oubritenga,Retourné,11,Aide alimentaire,41303.0,2,79,12
1003,Mariam Ouedraogo,Féminin,32.0,Nord,Yatenga,Déplacé interne,7,Kit de survie,57363.0,3,70,9
2216,Adama Kabore,Masculin,34.0,Centre,Kadiogo,Déplacé interne,11,Aide alimentaire,17435.0,5,76,2
2612,Seydou Coulibaly,Masculin,48.0,Sahel,Séno,Communauté hôte,9,Kit de survie,74936.0,7,72,9
177,Zeinabou Sanon,Féminin,47.0,Nord,Zondoma,Réfugié,5,Aide alimentaire,32758.0,6,79,4
2515,Aissata Nana,Féminin,,Sahel,Soum,Réfugié,9,Aide alimentaire,-1000.0,7,95,6
1525,Assita Zongo,Féminin,,Nord,Zondoma,Réfugié,1,Soutien médical,36319.0,1,58,12
2675,Binta Sanon,Féminin,56.0,Centre,Ganzourgou,Communauté hôte,6,Kit de survie,76047.0,7,58,4
1204,Salif Ilboudo,Masculin,29.0,Centre,Kadiogo,Réfugié,5,Kit de survie,75143.0,2,66,2
25,Moussa Bambara,Masculin,66.0,Sahel,Oudalan,Communauté hôte,2,Kit de survie,85746.0,1,61,3
2668,Fatima Kone,Féminin,67.0,Nord,Yatenga,Retourné,3,Aide alimentaire,30320.0,3,64,9
1801,Fatima Kone,Féminin,72.0,Centre,Oubritenga,Déplacé interne,10,Aide alimentaire,46170.0,6,93,6
1910,Souleymane Ouedraogo,Masculin,34.0,Est,Tapoa,Déplacé interne,6,Aide alimentaire,32973.0,2,77,2
2175,Salif Kone,Masculin,20.0,Sahel,Soum,Déplacé interne,8,Abri d'urgence,128315.0,2,94,11
876,Abdoul Diallo,Masculin,26.0,Sahel,Oudalan,Déplacé interne,6,Aide alimentaire,46557.0,6,90,9
2554,Clarisse Kabore,Féminin,44.0,Sahel,Séno,Réfugié,11,Aide alimentaire,42957.0,3,86,1
939,Abdoul Bambara,Masculin,50.0,Nord,Zondoma,Déplacé interne,8,Aide alimentaire,62846.0,3,68,9
2556,Mariam Toe,Féminin,22.0,Sahel,Soum,Déplacé interne,1,Abri d'urgence,117267.0,7,78,9
1553,Aissata Kone,Féminin,33.0,Sahel,Séno,Déplacé interne,1,Aide alimentaire,38456.0,3,59,8
347,Zeinabou Sanon,Féminin,65.0,Nord,Zondoma,Réfugié,11,Aide alimentaire,39857.0,6,99,9
2378,Rokia Sanon,Féminin,56.0,Centre,Kadiogo,Réfugié,11,Aide alimentaire,53782.0,1,77,10
1760,Fatima Ilboudo,Féminin,37.0,Boucle du Mouhoun,Mouhoun,Communauté hôte,8,Kit de survie,97292.0,5,52,7
1836,Binta Diallo,Féminin,25.0,Boucle du Mouhoun,Nayala,Retourné,4,Aide alimentaire,53098.0,4,69,10
386,Aissata Dabre,Féminin,43.0,Sahel,Soum,Communauté hôte,2,Aide alimentaire,44826.0,5,52,5
591,Hamidou Traore,Masculin,32.0,Sahel,Séno,Retourné,2,Abri d'urgence,136921.0,5,53,3
2379,Ibrahim Kabore,Masculin,47.0,Sahel,Séno,Retourné,1,Aide alimentaire,27583.0,2,56,1
2079,Assita Coulibaly,Féminin,31.0,Sahel,Séno,Réfugié,5,Kit de survie,59379.0,5,80,1
244,Adama Sawadogo,Masculin,45.0,Sahel,Séno,Retourné,9,Aide alimentaire,32731.0,7,83,4
1926,Salif Kabore,Masculin,43.0,Centre,Kadiogo,Retourné,5,Aide alimentaire,25293.0,7,53,12
937,Hamidou Bambara,Masculin,32.0,Est,Gourma,Réfugié,3,Kit de survie,70954.0,5,78,3
1690,Salamata Zongo,Féminin,46.0,Est,Tapoa,Communauté hôte,5,Aide alimentaire,55090.0,4,63,3
2446,Salif Nana,Masculin,66.0,Est,Gnagna,Communauté hôte,7,Kit de survie,57186.0,5,88,6
313,Souleymane Zongo,Masculin,24.0,Est,Tapoa,Communauté hôte,8,Kit de survie,90279.0,5,66,7
1460,Mariam Coulibaly,Féminin,32.0,Sahel,Séno,Réfugié,8,Soutien médical,40175.0,3,96,9
2773,Binta Kabore,Féminin,63.0,Nord,Yatenga,Retourné,4,Kit de survie,67137.0,1,73,1
2449,Mamadou Coulibaly,Masculin,61.0,Sahel,Oudalan,Déplacé interne,8,Abri d'urgence,141358.0,1,100,8
1333,Boureima Toe,Masculin,38.0,Est,Gourma,Déplacé interne,5,Kit de survie,65821.0,2,81,11
969,Haoua Tapsoba,Féminin,74.0,Centre,Ganzourgou,Déplacé interne,4,Aide alimentaire,35954.0,3,78,2
1455,Rasmane Traore,Masculin,58.0,Centre,,Communauté hôte,10,Aide alimentaire,46859.0,1,47,1
661,Abdoul Nana,Masculin,33.0,Sahel,Séno,Communauté hôte,10,Soutien médical,19137.0,3,71,3
936,Drissa Ouedraogo,Masculin,18.0,Sahel,Oudalan,Réfugié,2,Abri d'urgence,81694.0,7,86,5
371,Boureima Tapsoba,Masculin,63.0,Est,Gnagna,Déplacé interne,8,Kit de survie,91301.0,5,100,2
567,Moussa Sanon,Masculin,70.0,Sahel,Oudalan,Réfugié,3,Aide alimentaire,32574.0,7,100,7
1025,Clarisse Nana,Féminin,51.0,Centre,Ganzourgou,Réfugié,6,Kit de survie,97173.0,3,76,5
825,Fatima Dabre,Féminin,35.0,Centre,Kadiogo,Déplacé interne,10,Abri d'urgence,99296.0,7,75,4
983,Salif Bambara,Masculin,22.0,Centre,Kadiogo,Déplacé interne,4,Kit de survie,,5,72,10
2300,Yacouba Diallo,Masculin,34.0,Centre,Ganzourgou,Déplacé interne,3,Abri d'urgence,114802.0,5,55,8
1899,Rasmane Traore,Masculin,59.0,Centre,Kadiogo,Communauté hôte,6,Kit de survie,83052.0,1,48,11
1646,Rokia Diallo,Féminin,23.0,Boucle du Mouhoun,Mouhoun,Réfugié,4,Kit de survie,38374.0,1,80,11
2448,Mamadou Tapsoba,Masculin,57.0,Nord,Yatenga,Communauté hôte,10,Kit de survie,91063.0,3,45,7
2126,Clarisse Toe,Féminin,46.0,Sahel,Séno,Retourné,6,Kit de survie,90099.0,3,79,2
1989,Adama Ilboudo,Masculin,71.0,Sahel,Oudalan,Déplacé interne,3,Kit de survie,76805.0,4,96,2
814,Salamata Coulibaly,Féminin,28.0,Nord,Yatenga,Communauté hôte,10,Kit de survie,86381.0,3,48,1
1793,Zeinabou Sawadogo,Féminin,58.0,Sahel,Oudalan,Réfugié,4,Aide alimentaire,59147.0,4,87,9
1431,Rasmane Sawadogo,Masculin,53.0,Est,Tapoa,Déplacé interne,2,Kit de survie,49294.0,6,67,5
779,Kadiatou Coulibaly,Féminin,24.0,Est,Tapoa,Communauté hôte,7,Aide alimentaire,46815.0,2,79,7
1750,Souleymane Diallo,Masculin,73.0,Nord,Yatenga,Réfugié,3,Soutien médical,34468.0,3,84,9
1321,Adama Bambara,Masculin,23.0,Sahel,Soum,Déplacé interne,8,Kit de survie,75961.0,2,100,3
1965,Zeinabou Sanon,Féminin,44.0,Sahel,Oudalan,Déplacé interne,8,Aide alimentaire,39208.0,3,86,11
2722,Zeinabou Kabore,Féminin,48.0,Est,Gnagna,Communauté hôte,9,Soutien médical,31551.0,6,58,12
1053,Rokia Kabore,Féminin,62.0,Est,Gourma,Communauté hôte,6,Soutien médical,20276.0,1,86,2
2196,Seydou Traore,Masculin,35.0,Nord,Yatenga,Déplacé interne,1,Soutien médical,36009.0,6,54,7
1014,Rasmane Ouedraogo,Masculin,49.0,Est,Tapoa,Déplacé interne,1,Soutien médical,43384.0,4,57,4
1402,Souleymane Diallo,Masculin,56.0,Centre,Oubritenga,Communauté hôte,1,Soutien médical,41454.0,4,32,6
2128,Souleymane Zongo,Masculin,36.0,Centre,Oubritenga,Communauté hôte,3,Abri d'urgence,143854.0,2,40,6
2796,Fatima Coulibaly,Féminin,20.0,Sahel,Soum,Réfugié,7,Soutien médical,34858.0,3,100,12
2457,Abdoul Coulibaly,Masculin,51.0,Centre,Oubritenga,Communauté hôte,10,Abri d'urgence,102095.0,1,47,10
127,Zeinabou Toe,Féminin,49.0,Nord,Loroum,Communauté hôte,8,Kit de survie,75757.0,3,55,4
888,Abdoul Ouedraogo,Masculin,36.0,Sahel,Oudalan,Déplacé interne,3,Kit de survie,72579.0,4,68,10
2526,Salif Kabore,Masculin,29.0,Est,Gnagna,Déplacé interne,2,Abri d'urgence,88453.0,7,56,12
1348,Seydou Bambara,Masculin,38.0,Sahel,Soum,Communauté hôte,7,Aide alimentaire,47011.0,3,64,12
1008,Maimouna Nana,Féminin,38.0,Sahel,Soum,Retourné,5,Soutien médical,18455.0,1,71,7
356,Fatima Nana,Féminin,45.0,Est,Gourma,Déplacé interne,10,Abri d'urgence,118130.0,5,89,6
1004,Clarisse Sanon,Féminin,67.0,Boucle du Mouhoun,Banwa,Déplacé interne,5,Aide alimentaire,43494.0,7,92,5
1484,Boureima Dabre,Masculin,65.0,Centre,Kadiogo,Déplacé interne,6,Aide alimentaire,56515.0,6,99,5
683,Boureima Ouedraogo,Masculin,46.0,Sahel,Oudalan,Réfugié,9,Soutien médical,20939.0,4,93,6
828,Abdoul Diallo,Masculin,22.0,Nord,Zondoma,Retourné,8,Aide alimentaire,55093.0,2,67,11
1838,Yacouba Toe,Masculin,51.0,Est,Gnagna,Retourné,11,Aide alimentaire,23573.0,5,77,5
1905,Salamata Coulibaly,Féminin,64.0,Sahel,Oudalan,Réfugié,6,Kit de survie,121450.0,5,100,10
2707,Yacouba Ouedraogo,Masculin,19.0,Sahel,Oudalan,Retourné,5,Soutien médical,27108.0,1,86,9
985,Zeinabou Dabre,Féminin,65.0,Nord,Zondoma,Réfugié,7,Aide alimentaire,42845.0,7,98,11
1234,Drissa Zongo,Masculin,26.0,Boucle du Mouhoun,Banwa,Réfugié,5,Abri d'urgence,124826.0,4,70,10
2419,Yacouba Ouedraogo,Masculin,31.0,Centre,Kadiogo,Déplacé interne,5,Kit de survie,92114.0,3,70,8
1917,Salamata Toe,Féminin,74.0,Est,Gnagna,Réfugié,9,Aide alimentaire,43366.0,7,100,10
141,Fatima Bambara,Féminin,63.0,Sahel,Soum,Retourné,2,Kit de survie,61638.0,1,79,5
218,Rokia Ilboudo,Féminin,52.0,Sahel,Séno,Déplacé interne,7,Soutien médical,25526.0,3,82,2
2336,Rasmane Dabre,Masculin,56.0,Sahel,Séno,Réfugié,5,Aide alimentaire,42999.0,3,90,8
363,Hamidou Kabore,Masculin,20.0,Sahel,Séno,Communauté hôte,5,Abri d'urgence,100499.0,4,67,11
2531,Fatima Traore,Féminin,70.0,Sahel,Séno,Déplacé interne,3,Kit de survie,65747.0,5,90,7
346,Clarisse Coulibaly,Féminin,31.0,Sahel,Séno,Déplacé interne,11,Soutien médical,29052.0,3,86,11
1877,Rokia Bambara,Féminin,65.0,Centre,Kadiogo,Déplacé interne,9,Soutien médical,9836.0,7,96,3
